"Num_Acc","num_veh","id_usa","date","ville","id_code_insee","latitude","longitude","descr_cat_veh","descr_agglo","descr_athmo","descr_lum","descr_etat_surf","description_intersection","an_nais","age","place","descr_dispo_secu","descr_grav","descr_motif_traj","descr_type_col"
200900027457,"A01",804535,"2009-10-29 13:45:00","PARIS 18","75118",48.8925,2.3444,"VL seul","En agglomération","Normale","Plein jour","Normale","Hors intersection","1959","64","1","Utilisation d'une ceinture de sécurité ","Indemne","Promenade – loisirs","Autre collision"
200900027458,"A01",804538,"2009-10-29 14:55:00","PARIS 13","75113",48.8283,2.3627,"Tracteur routier + semi-remorque","En agglomération","Normale","Plein jour","Normale","Hors intersection","1960","63","1","Utilisation d'une ceinture de sécurité ","Indemne","Utilisation professionnelle","Autre collision"
200900027458,"D01",804539,"2009-10-29 14:55:00","PARIS 13","75113",48.8283,2.3627,"VU seul 1,5T <= PTAC <= 3,5T avec ou sans remorque ","En agglomération","Normale","Plein jour","Normale","Hors intersection","1981","42","1","Utilisation d'une ceinture de sécurité ","Indemne","Utilisation professionnelle","Autre collision"
200900027462,"A01",804546,"2009-10-29 18:00:00","PARIS 10","75110",48.8761,2.3602,"Scooter > 50 cm3 et <= 125 cm3","En agglomération","Normale","Nuit avec éclairage public allumé","Normale","Hors intersection","1973","50","1","Utilisation d'un casque ","Indemne","Courses – achats","Autre collision"
200900027466,"A01",804553,"2009-10-29 20:45:00","PARIS 10","75110",48.8761,2.3602,"Scooter < 50 cm3","En agglomération","Normale","Nuit avec éclairage public allumé","Normale","Intersection à plus de 4 branches","1988","35","1","Utilisation d'un casque ","Indemne","Promenade – loisirs","Autre collision"
200900027476,"A01",804571,"2009-10-30 09:20:00","PARIS 01","75101",48.8626,2.3364,"Scooter > 125 cm3","En agglomération","Normale","Plein jour","Normale","Hors intersection","1965","58","1","Utilisation d'un casque ","Indemne","Utilisation professionnelle","Autre collision"
200900027482,"A01",804583,"2009-10-30 13:30:00","PARIS 08","75108",48.8722,2.3124,"Scooter > 50 cm3 et <= 125 cm3","En agglomération","Normale","Plein jour","Normale","Intersection en X","1974","49","1","Présence d'un casque - Utilisation non déterminable","Indemne","Domicile – travail","Autre collision"
200900027492,"A01",804601,"2009-10-30 19:10:00","PARIS 14","75114",48.8296,2.3267,"Motocyclette > 125 cm3","En agglomération","Normale","Nuit avec éclairage public allumé","Normale","Hors intersection","1985","38","1","Utilisation d'un casque ","Indemne","Promenade – loisirs","Autre collision"
200900027496,"A01",804610,"2009-10-30 23:15:00","PARIS 18","75118",48.8925,2.3444,"Scooter < 50 cm3","En agglomération","Normale","Nuit avec éclairage public allumé","Normale","Hors intersection","1989","34","1","Présence d'un casque - Utilisation non déterminable","Indemne","Promenade – loisirs","Autre collision"
200900027498,"A01",804614,"2009-10-31 11:05:00","PARIS 14","75114",48.8296,2.3267,"VL seul","En agglomération","Normale","Plein jour","Normale","Intersection à plus de 4 branches","1957","66","1","Utilisation d'une ceinture de sécurité ","Indemne","Promenade – loisirs","Autre collision"
200900027504,"A01",804625,"2009-10-31 06:30:00","PARIS 16","75116",48.86,2.262,"VL seul","En agglomération","Normale","Plein jour","Normale","Intersection en X","1983","40","1","Utilisation d'une ceinture de sécurité ","Indemne","Promenade – loisirs","Autre collision"
200900027504,"B01",804624,"2009-10-31 06:30:00","PARIS 16","75116",48.86,2.262,"PL seul > 7,5T","En agglomération","Normale","Plein jour","Normale","Intersection en X","1956","67","1","Présence d'une ceinture de sécurité - Utilisation non déterminable","Indemne","Utilisation professionnelle","Autre collision"
200900027507,"A01",804632,"2009-10-31 12:45:00","PARIS 18","75118",48.8925,2.3444,"VL seul","En agglomération","Normale","Plein jour","Normale","Hors intersection","1956","67","1","Utilisation d'une ceinture de sécurité ","Indemne","Utilisation professionnelle","Autre collision"
200900027511,"A01",804640,"2009-10-31 16:50:00","PARIS 11","75111",48.8584,2.3795,"Scooter > 125 cm3","En agglomération","Normale","Plein jour","Normale","Hors intersection","1988","35","1","Utilisation d'un casque ","Indemne","Domicile – travail","Autre collision"
200900027468,"A01",804556,"2009-10-29 21:15:00","PARIS 16","75116",48.86,2.262,"Scooter > 125 cm3","En agglomération","Normale","Nuit avec éclairage public allumé","Normale","Hors intersection","1978","45","1","Utilisation d'un casque ","Blessé hospitalisé","Domicile – travail","Autre collision"
200900027389,"A01",804402,"2009-10-27 16:55:00","PARIS 14","75114",48.8296,2.3267,"Scooter < 50 cm3","En agglomération","Normale","Plein jour","Normale","Hors intersection","1988","35","1","Utilisation d'un casque ","Blessé léger","Promenade – loisirs","Autre collision"
200900027395,"A01",804412,"2009-10-27 18:35:00","PARIS 12","75112",48.8352,2.4458,"Motocyclette > 125 cm3","En agglomération","Normale","Nuit avec éclairage public allumé","Normale","Intersection en X","1988","35","1","Utilisation d'un casque ","Blessé léger","Domicile – travail","Autre collision"
200900027400,"A01",804421,"2009-10-27 21:30:00","PARIS 16","75116",48.86,2.262,"VL seul","En agglomération","Normale","Nuit avec éclairage public allumé","Normale","Hors intersection","1937","86","1","Utilisation d'une ceinture de sécurité ","Blessé léger","Promenade – loisirs","Autre collision"
200900027403,"A01",804426,"2009-10-27 23:50:00","PARIS 12","75112",48.8352,2.4458,"VL seul","En agglomération","Normale","Nuit avec éclairage public allumé","Normale","Hors intersection","1945","78","1","Utilisation d'une ceinture de sécurité ","Blessé léger","Promenade – loisirs","Autre collision"
200900027406,"A01",804432,"2009-10-26 08:10:00","PARIS 11","75111",48.8584,2.3795,"VL seul","En agglomération","Normale","Plein jour","Normale","Intersection en T","1968","55","2","Utilisation d'une ceinture de sécurité ","Blessé léger","Domicile – travail","Autre collision"
200900027413,"A01",804448,"2009-10-26 13:19:00","PARIS 05","75105",48.8448,2.3551,"Scooter < 50 cm3","En agglomération","Normale","Plein jour","Normale","Intersection en X","1990","33","2","Utilisation d'un casque ","Blessé léger","Autre","Autre collision"
200900027414,"A01",804450,"2009-10-26 13:45:00","PARIS 19","75119",48.8817,2.3834,"Scooter > 125 cm3","En agglomération","Normale","Plein jour","Normale","Hors intersection","1974","49","1","Utilisation d'un casque ","Blessé léger","Promenade – loisirs","Autre collision"
200900027417,"A01",804456,"2009-10-26 15:55:00","PARIS 20","75120",48.8632,2.4001,"VL seul","En agglomération","Normale","Plein jour","Normale","Hors intersection","1954","69","1","Présence d'une ceinture de sécurité - Utilisation non déterminable","Blessé léger","Promenade – loisirs","Autre collision"
200900027422,"A01",804464,"2009-10-28 00:42:00","PARIS 08","75108",48.8722,2.3124,"VL seul","En agglomération","Normale","Nuit avec éclairage public allumé","Normale","Intersection en X","1941","82","1","Utilisation d'une ceinture de sécurité ","Blessé léger","Domicile – travail","Autre collision"
200900027424,"B01",804468,"2009-10-28 08:10:00","PARIS 07","75107",48.8567,2.3208,"Motocyclette > 125 cm3","En agglomération","Normale","Plein jour","Normale","Hors intersection","1985","38","1","Utilisation d'un casque ","Blessé léger","Domicile – travail","Autre collision"
200900027426,"A01",804472,"2009-10-28 10:30:00","PARIS 06","75106",48.8493,2.3324,"Motocyclette > 125 cm3","En agglomération","Normale","Plein jour","Normale","Hors intersection","1985","38","1","Utilisation d'un casque ","Blessé léger","Utilisation professionnelle","Autre collision"
200900027432,"A01",804484,"2009-10-28 14:48:00","PARIS 17","75117",48.8872,2.3075,"Scooter > 125 cm3","En agglomération","Normale","Plein jour","Normale","Hors intersection","1977","46","1","Utilisation d'un casque ","Blessé léger","Utilisation professionnelle","Autre collision"
200900027432,"A01",804485,"2009-10-28 14:48:00","PARIS 17","75117",48.8872,2.3075,"Scooter > 125 cm3","En agglomération","Normale","Plein jour","Normale","Hors intersection","1978","45","2","Utilisation d'un casque ","Blessé léger","Utilisation professionnelle","Autre collision"
200900027447,"A01",804514,"2009-10-29 08:50:00","PARIS 05","75105",48.8448,2.3551,"Scooter > 50 cm3 et <= 125 cm3","En agglomération","Normale","Plein jour","Normale","Hors intersection","1965","58","1","Utilisation d'un casque ","Blessé léger","Utilisation professionnelle","Autre collision"
200900027448,"A01",804515,"2009-10-29 09:21:00","PARIS 17","75117",48.8872,2.3075,"VL seul","En agglomération","Normale","Plein jour","Normale","Intersection en Y","1965","58","1","Présence d'une ceinture de sécurité - Utilisation non déterminable","Blessé léger","Domicile – travail","Autre collision"
200900027448,"B01",804516,"2009-10-29 09:21:00","PARIS 17","75117",48.8872,2.3075,"Scooter > 125 cm3","En agglomération","Normale","Plein jour","Normale","Intersection en Y","1971","52","1","Utilisation d'un casque ","Blessé léger","Utilisation professionnelle","Autre collision"
200900027448,"B01",804517,"2009-10-29 09:21:00","PARIS 17","75117",48.8872,2.3075,"Scooter > 125 cm3","En agglomération","Normale","Plein jour","Normale","Intersection en Y","1984","39","2","Utilisation d'un casque ","Blessé léger","Utilisation professionnelle","Autre collision"
200900027453,"B01",804526,"2009-10-29 09:48:00","PARIS 15","75115",48.8412,2.3002,"Bicyclette","En agglomération","Normale","Plein jour","Normale","Intersection en T","1955","68","1","Présence d'un casque - Utilisation non déterminable","Blessé léger","Domicile – travail","Autre collision"
200900027456,"B01",804533,"2009-10-29 13:30:00","PARIS 19","75119",48.8817,2.3834,"Scooter < 50 cm3","En agglomération","Normale","Plein jour","Normale","Intersection en X","1976","47","1","Utilisation d'un casque ","Blessé léger","Promenade – loisirs","Autre collision"
200900027457,"B01",804534,"2009-10-29 13:45:00","PARIS 18","75118",48.8925,2.3444,"Motocyclette > 125 cm3","En agglomération","Normale","Plein jour","Normale","Hors intersection","1966","57","1","Utilisation d'un casque ","Blessé léger","Domicile – travail","Autre collision"
200900027458,"B01",804537,"2009-10-29 14:55:00","PARIS 13","75113",48.8283,2.3627,"VL seul","En agglomération","Normale","Plein jour","Normale","Hors intersection","1959","64","1","Utilisation d'une ceinture de sécurité ","Blessé léger","Domicile – travail","Autre collision"
200900027458,"C01",804536,"2009-10-29 14:55:00","PARIS 13","75113",48.8283,2.3627,"VL seul","En agglomération","Normale","Plein jour","Normale","Hors intersection","1971","52","1","Utilisation d'une ceinture de sécurité ","Blessé léger","Domicile – travail","Autre collision"
200900027463,"A01",804547,"2009-10-29 18:20:00","PARIS 16","75116",48.86,2.262,"VU seul 1,5T <= PTAC <= 3,5T avec ou sans remorque ","En agglomération","Normale","Nuit avec éclairage public allumé","Normale","Hors intersection","1972","51","1","Présence d'une ceinture de sécurité - Utilisation non déterminable","Blessé léger","Utilisation professionnelle","Autre collision"
200900027483,"A01",804586,"2009-10-30 13:35:00","PARIS 12","75112",48.8352,2.4458,"Scooter > 50 cm3 et <= 125 cm3","En agglomération","Normale","Plein jour","Normale","Hors intersection","1956","67","1","Utilisation d'un casque ","Blessé léger","Utilisation professionnelle","Autre collision"
200900027490,"A01",804598,"2009-10-30 17:00:00","PARIS 02","75102",48.8691,2.3473,"VU seul 1,5T <= PTAC <= 3,5T avec ou sans remorque ","En agglomération","Normale","Nuit sans éclairage public","Normale","Hors intersection","1935","88","2","Présence d'une ceinture de sécurité - Utilisation non déterminable","Blessé léger","Domicile – travail","Autre collision"
200900027490,"A01",804599,"2009-10-30 17:00:00","PARIS 02","75102",48.8691,2.3473,"VU seul 1,5T <= PTAC <= 3,5T avec ou sans remorque ","En agglomération","Normale","Nuit sans éclairage public","Normale","Hors intersection","1922","101","1","Utilisation d'une ceinture de sécurité ","Blessé léger","Domicile – travail","Autre collision"
200900027493,"A01",804603,"2009-10-30 19:33:00","PARIS 15","75115",48.8412,2.3002,"Cyclomoteur <50cm3","En agglomération","Normale","Nuit avec éclairage public allumé","Normale","Intersection en X","1971","52","1","Présence d'un casque - Utilisation non déterminable","Blessé léger","Promenade – loisirs","Autre collision"
200900027500,"A01",804617,"2009-10-31 01:55:00","PARIS 12","75112",48.8352,2.4458,"Scooter > 50 cm3 et <= 125 cm3","En agglomération","Normale","Nuit avec éclairage public allumé","Normale","Intersection en X","1978","45","2","Utilisation d'un casque ","Blessé léger","Promenade – loisirs","Autre collision"
200900027500,"A01",804618,"2009-10-31 01:55:00","PARIS 12","75112",48.8352,2.4458,"Scooter > 50 cm3 et <= 125 cm3","En agglomération","Normale","Nuit avec éclairage public allumé","Normale","Intersection en X","1978","45","1","Utilisation d'un casque ","Blessé léger","Promenade – loisirs","Autre collision"
200900027505,"A01",804627,"2009-10-31 07:00:00","PARIS 14","75114",48.8296,2.3267,"VL seul","En agglomération","Normale","Plein jour","Normale","Intersection en T","1987","36","1","Utilisation d'une ceinture de sécurité ","Blessé léger","Autre","Autre collision"
200900032264,"A01",815512,"2009-11-13 00:30:00","PARIS 20","75120",48.8632,2.4001,"VL seul","En agglomération","Normale","Nuit avec éclairage public allumé","Mouillée","Intersection en X","1984","39","1","Utilisation d'une ceinture de sécurité ","Indemne","Promenade – loisirs","Autre collision"
200900032265,"A01",815514,"2009-11-13 01:20:00","PARIS 08","75108",48.8722,2.3124,"VL seul","En agglomération","Normale","Nuit avec éclairage public allumé","Normale","Intersection à plus de 4 branches","1982","41","1","Utilisation d'une ceinture de sécurité ","Indemne","Promenade – loisirs","Autre collision"
200900032270,"A01",815524,"2009-11-13 09:20:00","PARIS 07","75107",48.8567,2.3208,"PL seul 3,5T <PTCA <= 7,5T","En agglomération","Normale","Plein jour","Normale","Hors intersection","1983","40","1","Présence d'une ceinture de sécurité - Utilisation non déterminable","Indemne","Utilisation professionnelle","Autre collision"
200900032275,"A01",815532,"2009-11-13 13:05:00","PARIS 05","75105",48.8448,2.3551,"VL seul","En agglomération","Normale","Plein jour","Normale","Intersection en T","1960","63","1","Présence d'une ceinture de sécurité - Utilisation non déterminable","Indemne","Autre","Autre collision"
200900032280,"A01",815540,"2009-11-17 07:55:00","PARIS 19","75119",48.8817,2.3834,"VU seul 1,5T <= PTAC <= 3,5T avec ou sans remorque ","En agglomération","Pluie légère","Crépuscule ou aube","Mouillée","Hors intersection","1950","73","1","Utilisation d'une ceinture de sécurité ","Indemne","Utilisation professionnelle","Autre collision"
